# TOPAS Version: 3.9
# Parameter File: PEGCoat25-NarrowBeam.txt
# Results for scorer: ESScoringShell
# Filtered by: OnlyIncludeParticlesNamed = 1 "11"
# Scored in component: ScoringShell
# Fluence ( /mm2 ) : Sum   
# Binned by pre-step energy in 1000 bins of 0.0001 MeV from 0 MeV to 0.1 MeV
# First bin is underflow, last bin is overflow.
0, 36961021952, 908208320, 610997952, 552305152, 541220480, 483917632, 487719360, 494278880, 493431808, 492174432, 479357632, 459170400, 423867840, 387795968, 340982880, 289421888, 240550208, 190859952, 151320688, 124883600, 108472536, 99619520, 88999016, 80809256, 78660672, 74534840, 73835624, 69727536, 69595752, 69284336, 66735580, 71116432, 74144272, 73369840, 73096352, 73941992, 82694056, 83479016, 86261552, 88464816, 93189776, 96906872, 105463608, 112298480, 116950136, 128490680, 140248784, 149980912, 157153888, 172103792, 186862736, 207587760, 213900272, 243290256, 265535664, 279472320, 301570336, 315097280, 329697120, 344778912, 364813152, 388696544, 419721376, 427336352, 437910624, 476466976, 504067136, 514379072, 498562592, 488412864, 496447968, 481793664, 434910912, 338922592, 247687920, 231612480, 253311584, 274424160, 275199840, 307060608, 319866304, 337156704, 351868416, 351056512, 370271200, 392890272, 394860960, 392528064, 413493536, 433354176, 400297920, 335889984, 246403248, 185013408, 173398960, 168262864, 156963712, 150030688, 142014944, 137021536, 146748896, 160355696, 155304560, 161921424, 156450272, 160824848, 167030128, 176448864, 176944832, 175941440, 163171328, 143590288, 116458592, 115620104, 112381864, 102996320, 97120720, 95441968, 93173560, 92970432, 91885560, 100032352, 97775848, 99021216, 104889000, 104868432, 101810344, 107276792, 101710320, 108078784, 101449688, 92813032, 95310840, 96264472, 96299016, 92797864, 84453160, 92585768, 95378848, 94694928, 102828768, 100132920, 94660992, 92224576, 93976872, 92133760, 97413032, 101661968, 101070848, 103095016, 85403240, 102802808, 103318864, 99204928, 97010296, 95790512, 96115928, 102206936, 96944680, 105626992, 106871488, 103721968, 100152592, 100138528, 104465400, 103143400, 105099416, 90830024, 104618232, 99554368, 95804848, 98169248, 96130080, 100586808, 113490168, 105963608, 98134272, 104478184, 102561928, 102882672, 97624776, 95153144, 99317376, 103680416, 106818856, 105553768, 101815824, 106139296, 102380408, 97373904, 102310664, 95794440, 102976320, 102537768, 110431880, 112981920, 103504648, 107580080, 109428016, 103801464, 105174904, 109540696, 98299768, 91622520, 97489688, 97418928, 108607056, 93641320, 95302240, 96539928, 103667688, 92389256, 95328472, 97168024, 107217128, 98967048, 98643592, 95165176, 96621040, 95796264, 93667600, 90563776, 95100408, 97166208, 86465240, 99711416, 89268488, 90207512, 89555448, 84784456, 85856256, 98993432, 88704480, 86181672, 87807408, 91617688, 95619216, 88094920, 95071336, 102765424, 92043968, 91653552, 98159304, 89047424, 98956576, 90279256, 83460080, 79176760, 85280216, 96226728, 104899880, 90640264, 90358776, 95472904, 85873568, 84662368, 85691624, 78658608, 90119648, 87223888, 84315976, 90367808, 83127448, 84761504, 87164072, 88865424, 86243680, 73771672, 84202936, 77121704, 84271896, 81997272, 79485696, 76022984, 87391424, 74910288, 88201880, 79315456, 72989240, 81626976, 74536272, 89774688, 83048816, 77773848, 74473888, 68737488, 71042136, 77347728, 69192280, 69338016, 71782760, 67651248, 81185008, 67752984, 70450888, 65386988, 67465968, 66135940, 64101260, 64687080, 64972160, 58718120, 68952064, 70106472, 70428456, 71733568, 59336968, 61805660, 66158680, 68375208, 65233548, 63389608, 51314340, 51767556, 54140916, 56724352, 59112008, 55439024, 69471696, 68171072, 60210748, 51192108, 52502628, 56908724, 54676700, 67204712, 64768748, 61939900, 60285840, 64404360, 54034512, 57306960, 56666032, 54339052, 57010440, 56366320, 60095592, 55973572, 50039052, 53464672, 51580360, 48593028, 57034500, 47386896, 51053920, 48368076, 46188828, 49313976, 39888008, 55271608, 46222544, 44453156, 55613036, 52608968, 50418176, 50897276, 51506612, 50309672, 45810856, 36563332, 44555100, 38702868, 43509924, 43272324, 33392428, 44330048, 36871408, 50656012, 46435804, 39449048, 39036488, 38195988, 38610532, 38276804, 36626192, 39886072, 37169036, 35410412, 37537900, 37843064, 42564520, 44627056, 38763636, 40343564, 37905776, 36645940, 39073864, 33486444, 37734836, 32931380, 37004312, 41170168, 27930586, 36359116, 33169466, 37566856, 30482622, 35019320, 32953074, 38559776, 37938976, 36481720, 37275228, 28955196, 39667760, 32152092, 29616862, 27997718, 32545182, 33648736, 35435008, 35958224, 32266204, 31600622, 28370574, 28661876, 28389698, 32466958, 29981604, 26511550, 26616808, 26576562, 28803762, 29410068, 29250900, 24861648, 23009854, 30238718, 36552260, 33147946, 28460462, 33207942, 38516612, 40414368, 38874948, 41399956, 35799864, 34272388, 34868116, 38669416, 27788936, 31502628, 26579624, 26237648, 29828434, 39654788, 39945864, 48857796, 44033036, 38639692, 39520800, 34432508, 37749940, 31920906, 34638016, 39731432, 40088856, 33887628, 35830572, 25556984, 23300334, 26171312, 22004310, 17607950, 19461036, 15288956, 21474942, 24150790, 23472732, 31383878, 25104682, 26850660, 27538638, 23993152, 26338046, 18766610, 20805748, 18803440, 18451692, 19560542, 19623014, 16547203, 13853827, 11711867, 17453800, 21545526, 16711396, 16433235, 17825184, 16267246, 18673394, 17850114, 15725100, 20988550, 12369233, 15630879, 13325668, 13974097, 21426674, 11657313, 16542865, 15499646, 20312162, 18460766, 15401864, 18892504, 13704501, 15891242, 15731114, 15498051, 13948836, 13933379, 13745293, 17213218, 22414122, 15338267, 9777710, 16324397, 12452788, 14340245, 15284973, 16812302, 13842426, 20337240, 16340366, 21626930, 17979782, 21792766, 22840472, 19430336, 24577484, 15520737, 11093991, 15300422, 11813834, 10669689, 12185751, 15061858, 12349539, 14845375, 13464820, 17207062, 17598194, 20482306, 18081476, 26286466, 16828186, 19100408, 20579700, 23617046, 16946716, 14012689, 19761976, 13869944, 14383830, 16289980, 19261002, 12756988, 14795638, 13716479, 16314758, 7253309, 11815153, 10978446, 10243396, 12201070, 14172882, 10716153, 15309059, 13102630, 8085863.5, 9581170, 6813026, 8362484.5, 9556989, 8550459, 10679650, 9014796, 7929346, 10552701, 10539817, 12691478, 13739795, 15994346, 13063848, 7331736.5, 6244221.5, 9389131, 7703549, 8336089, 8473928, 7375744.5, 7473584.5, 10862679, 5820201, 5103203.5, 8825106, 8340531, 11256705, 10297806, 5695476.5, 7826545.5, 5369623, 8913415, 8340661.5, 6643380, 4943419, 4626018.5, 5100545, 4931662, 5211540, 5179147, 5774787, 7461426.5, 3552402.25, 4932719.5, 8170536, 8539738, 4110378, 4950095, 5369815, 5495266, 6436168.5, 5198033, 4900292.5, 6816035, 7358602, 6699003, 4781642.5, 2652948.5, 3804861.75, 3278844.75, 5078379.5, 2750538.75, 5023882.5, 7932028.5, 5983224, 6822250.5, 3800953.5, 4926205.5, 7783288.5, 4142426, 9520498, 7592402.5, 6762893.5, 6623895, 9542574, 11478041, 5596360.5, 4281739.5, 4637045.5, 6770597, 7436728, 4281556.5, 5010248, 5192569, 6838873.5, 8069417.5, 5200524.5, 6127031.5, 2696381.5, 4813061.5, 5517662, 10260701, 5840735.5, 9253758, 6424596, 4908979.5, 4741791, 4569417, 3155662.75, 4413094.5, 5158824, 4111965.75, 1216264.5, 2691801.75, 3496624, 3583864.25, 4619663.5, 3849355.25, 4880180, 4104669, 3029590, 4362955.5, 3632151.75, 9062177, 3758972.75, 4181571.75, 4022784.5, 3307412.25, 2924080, 4183353.75, 2273198.25, 1441791.5, 3597280, 1767399.25, 2034953.375, 1698937.25, 1676875.75, 2914030.25, 2466949.5, 1269786.125, 4237924.5, 5517511, 1156117.375, 4067976.25, 2549799.25, 3041147.75, 1532384.25, 2626830.25, 1379960.5, 2531029.75, 1598679.75, 2891127.25, 2128871.5, 3192814.25, 2705195.5, 1749523.125, 2096950, 2147971.5, 2188447, 992414.3125, 2436561.75, 1649725.75, 2498570.75, 482052.25, 1077191, 1487401.25, 3054805, 4394211.5, 1917100.125, 1646682.625, 1945653.25, 1624929.5, 751356.4375, 1036178.0625, 911928.375, 1608986.125, 847806.8125, 2373560, 1404437.75, 1859610.375, 2662958.5, 327011.625, 2052100.75, 1669154.75, 3273474.25, 1449240.875, 1894474.5, 1664568, 2193028.5, 439245.0625, 1391311, 2635210.75, 2877953.25, 808039.3125, 1409780, 625993.3125, 382212.5, 1402408.125, 979114.25, 878433.6875, 1004896.8125, 284959.90625, 296246.1875, 3182784.25, 3037940.75, 1819510.125, 1408734.75, 2860762, 1855314.375, 1376283.625, 629450, 967760.0625, 2280528, 1912309.5, 1837486, 921262, 631704.3125, 906579.8125, 2402381.75, 2519132.25, 856193.75, 1787408.75, 1294516.125, 704989.625, 691065.125, 1871632, 2175625.5, 2998715.75, 1047719.6875, 3143233.75, 353603, 869386.0625, 818287, 1827543.125, 0, 277967.40625, 700164.9375, 0, 0, 0, 695944.1875, 0, 2103929, 672934, 2413791.25, 2325488.25, 1820846.75, 688897.125, 690807.9375, 0, 1800620.625, 283328.78125, 827212.875, 1981260.625, 110820.90625, 358065.78125, 607903.25, 799313.875, 687871.875, 259849, 1693147.375, 1045241.875, 1449575.5, 434497.4375, 637488.6875, 21857.095703125, 95350.71875, 602475.5625, 715038.5, 668019.0625, 706255.875, 691077, 0, 694455.6875, 0, 634435.1875, 54772.33203125, 0, 1225353.875, 674357.4375, 215719.90625, 0, 391423.96875, 1007633.75, 0, 0, 692982.0625, 0, 712245.4375, 0, 0, 0, 496427.40625, 213286.25, 0, 689999.1875, 368674.875, 254406.296875, 772863.8125, 279261.125, 408693.53125, 0, 688830.6875, 692527, 0, 700727.25, 690574.5, 0, 0, 0, 0, 1398402, 0, 690684.5, 0, 0, 336918.34375, 357581.40625, 0, 0, 0, 0, 0, 0, 0, 0, 524612.1875, 852539.3125, 0, 0, 0, 1236316.125, 151337.140625, 703169.5625, 0, 0, 0, 0, 0, 0, 690101.3125, 0, 0, 0, 225277.5625, 461824.1875, 0, 0, 0, 0, 0, 0, 0, 692033.5, 0, 0, 0, 0, 0, 0, 0, 691221.1875, 0, 0, 0, 0, 693732.375, 0, 0, 0, 0, 0, 695990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 695619.8125, 31073.99609375, 0, 0, 0, 0, 0, 0, 981208, 268140.125, 34564.95703125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94004.421875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
